numid,network_name,station_id,station_name,station_country,station_type,station_type_of_area,station_alt,station_google_alt,station_etopo_relative_alt,station_population_density,station_max_population_density_5km,station_max_population_density_25km,station_nightlight_1km,station_nightlight_5km,station_max_nightlight_25km,station_htap_region,station_climatic_zone,station_dominant_landcover,station_landcover_description,station_nox_emissions,station_omi_no2_column,station_toar_category,station_wheat_production,data_capture,mean,dma8epa,dma8epa_strict,dma8epax,dma8epax_strict,dma8eu,dma8eu_strict,avgdma8epax,p05,p10,p25,p75,p90,p95,p98,aot40,daylight_aot40,w126,w126_24h,daytime_avg,nighttime_avg,count,AOT40,AOT0,iso_a2,name_long,continent,region_un,subregion,type,area_km2,pop,lifeExp,gdpPercap,geometry
3392,UBA,DEBW027,Reutlingen,Germany,background,urban,385,389,39,3680,4308,19475,56,39.54,62,4,3,13,"Mixed forest: 34.8 %, Cropland/Natural vegetation mosaic: 33.7 %, Croplands: 18.5 %, Urban and built-up: 10.7 %, Deciduous Broadleaf forest: 2.2 %",1.71788,3.54,0,0.535,0.932749542125,31.702300609,63.0614729911,62.420825,63.0614729911,62.7842234375,51.27489375,50.8500140625,44.2879638391,5.4364168125,9.65262275,19.56714375,43.441853125,52.2219975,57.32087,63.0767355,5532.2109268,5417.19692732,4741.7069879,5911.86588032,37.9340181355,25.1818026155,8,5.5322109268,40.96873958634,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,9.20732|48.488887
3394,UBA,DEBW056,Schwﾃ､bisch_Hall,Germany,background,suburban,300,308,58,1820,1822,6980,44,25.71,52,4,3,12,"Mixed forest: 44.1 %, Cropland/Natural vegetation mosaic: 28.5 %, Croplands: 24.2 %, Urban and built-up: 2.8 %",2.08002,3.81,0,4.7,0.951007326008,29.9004187448,66.9699723958,66.6335895833,66.9699723958,66.8211645833,53.5492640625,53.4357010417,47.0595470207,1.8404894375,4.2818425,14.12555625,43.7496375,54.18121625,59.8464875,65.92534625,7007.75076652,6877.92731071,6500.25763968,7218.80185644,40.6231725027,18.3582133223,8,7.00775076652,43.873026302916,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,9.733632|49.107256
3395,UBA,DEBW087,Schwﾃ､bische_Alb,Germany,background,rural,799,797,26,3499,3687,7208,8,10.53,58,4,3,14,"Mixed forest: 39.8 %, Cropland/Natural vegetation mosaic: 37.1 %, Croplands: 15.1 %, Urban and built-up: 6.0 %, Deciduous Broadleaf forest: 1.8 %",1.20021,3.02,0,0.82,0.949175824176,40.7893510608,64.9141633929,64.5630290179,64.588690625,64.23755625,53.4781255208,53.2459114583,47.5468948749,22.804708125,26.6083225,33.128065625,48.039153125,55.52675,59.690498125,64.17324025,7227.39361294,7264.00090497,6167.5729345,9134.32494394,43.8874886918,37.4575882042,8,7.22739361294,47.398487787144,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,9.207748|48.345404
3398,UBA,DEBW011,Stuttgart-Zuffenhausen,Germany,traffic,urban,260,269,54,39477,39510,39543,63,61.27,63,4,3,13,"Urban and built-up: 33.3 %, Croplands: 25.5 %, Cropland/Natural vegetation mosaic: 20.8 %, Mixed forest: 20.0 %",24.1442,5.57,3,0.493,0.80173992674,24.8739542189,62.2310208333,62.2310208333,62.2310208333,62.2310208333,46.8732541667,46.7573416667,40.7989153147,0.776921333333,2.38005466667,10.2921383333,37.8081416667,47.98787,55.2587933333,62.301956,4135.37366963,4057.65500307,3799.84437695,4251.65232615,34.0985269807,15.8285825624,3,4.13537366963,36.826409139156,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,9.172489|48.825536
3399,UBA,DEBW059,Tauberbischofsheim,Germany,background,suburban,177,175,39,1431,1432,4253,30,13.91,57,4,3,12,"Croplands: 52.1 %, Cropland/Natural vegetation mosaic: 22.7 %, Mixed forest: 20.5 %, Urban and built-up: 4.5 %",3.30053,3.9,1,2.521,0.948374542125,30.3411126815,65.6912497768,65.2996575893,65.6912497768,65.5894357143,53.172946875,52.9959515625,47.02654179,4.064585875,6.84443175,15.631634375,43.303221875,53.214775,59.24201125,65.11152875,6632.54793635,6507.91029527,6027.20468592,6696.46464944,40.5334012918,19.4401769915,8,6.63254793635,43.776073395144,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,9.657919|49.634841
3400,UBA,DEBW107,Tﾃｼbingen,Germany,background,suburban,320,324,22,5982,5987,18261,51,34.45,62,4,3,5,"Mixed forest: 34.6 %, Cropland/Natural vegetation mosaic: 28.8 %, Croplands: 23.9 %, Urban and built-up: 11.4 %, Deciduous Broadleaf forest: 1.2 %",5.33823,4.3,0,2.954,0.951865842491,29.6668195486,67.7586390625,67.1963140625,67.7586390625,67.61766875,53.688290625,53.3510647321,46.9902424051,3.152800125,5.8952085,14.146703125,43.1340625,54.1962625,60.11168,66.50904425,6891.94499964,6737.36472162,6482.0613511,7274.72379187,39.7302663727,18.830099411,8,6.89194499964,42.908687682516,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,9.050407|48.507319
3401,UBA,DEBW019,Ulm,Germany,background,urban,480,480,17,12131,14002,14002,58,50.19,61,4,3,13,"Cropland/Natural vegetation mosaic: 38.1 %, Croplands: 33.9 %, Mixed forest: 20.4 %, Urban and built-up: 6.7 %",3.29357,3.78,0,3.36,0.935611263736,27.3052118474,61.1747744792,60.9476494792,61.1747744792,60.8223416667,47.8543234375,47.57355,41.3528145516,2.441196875,5.814697125,15.098278125,38.380109375,48.63407125,54.44765875,60.186779,4337.37463852,4265.48251531,3869.59254666,4396.26708668,35.2544612252,18.8645676624,8,4.33737463852,38.074818123216,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,9.979058|48.396819
3402,UBA,DEBW039,Villingen-Schwenningen,Germany,background,suburban,705,699,9,2940,2942,4075,42,34.36,54,4,3,12,"Mixed forest: 48.1 %, Cropland/Natural vegetation mosaic: 23.6 %, Croplands: 17.5 %, Evergreen Needleleaf forest: 6.7 %, Urban and built-up: 3.9 %",2.28161,2.91,0,3.692,0.950206043956,33.1596696564,65.78735625,65.7795234375,65.78735625,65.7795234375,54.1949535714,54.0026832589,47.6034250051,5.0401250625,9.358454625,20.4881875,45.28625625,54.650215,59.976799375,64.815208,7160.53037128,6992.83690758,6326.8163578,7501.92548572,42.0147923733,23.6014035363,8,7.16053037128,45.375975763164,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,8.463819|48.04842
3403,UBA,DEBW034,Waiblingen,Germany,background,suburban,275,271,32,6992,12099,39543,59,52.6,63,4,3,13,"Urban and built-up: 32.7 %, Mixed forest: 25.1 %, Croplands: 21.9 %, Cropland/Natural vegetation mosaic: 19.9 %",5.60145,5.06,0,1.153,0.800938644689,26.3300422452,59.6059835318,59.6059835318,59.6059835318,59.6059835318,47.1708583333,47.0883666667,40.2013457735,2.71546766667,5.641456,14.4482416667,37.204525,47.2962,53.611795,59.1606853333,3584.22735735,3514.98448143,3105.89804259,3545.13007871,33.694486461,18.5313515606,3,3.58422735735,36.39004537788,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,9.301021|48.832466
3404,UBA,DEBW040,Waldshut,Germany,traffic,suburban,340,344,17,3278,5063,16254,48,33.99,60,4,3,5,"Mixed forest: 49.9 %, Cropland/Natural vegetation mosaic: 25.4 %, Croplands: 16.3 %, Urban and built-up: 5.3 %, Evergreen Needleleaf forest: 2.1 %",3.22736,3.08,0,1.472,0.792239010989,31.1122308428,61.9612722222,61.8164708333,61.9793714286,61.9793714286,51.5051486111,51.2758041667,43.5033768205,6.49523666667,10.47089,18.8466333333,42.1375666667,51.7764266667,57.6283966667,62.292926,5148.72152065,5048.57769586,4479.12460231,5544.95459506,36.0437377666,25.1217350417,3,5.14872152065,38.927236787928,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,8.223123|47.61862
3406,UBA,DEBW010,Wiesloch,Germany,background,suburban,160,160,47,7099,7099,27548,49,39.8,62,4,1,13,"Croplands: 35.5 %, Mixed forest: 28.9 %, Urban and built-up: 20.5 %, Cropland/Natural vegetation mosaic: 13.5 %, Evergreen Needleleaf forest: 1.2 %",6.94463,6.25,0,4.945,0.944859601449,31.4989142157,64.99125,64.0875625,64.99125,64.99125,49.6893359375,48.9008910714,42.2914508327,7.196709625,11.98339,20.87978125,41.379703125,50.55036125,56.622580625,63.01070125,4754.18303471,4583.78426519,4538.52816873,5844.09986061,36.0348848068,26.0585570166,7,4.75418303471,38.917675591344,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,8.69993|49.300681
3407,UBA,DEBY052,Neu-Ulm/Gabelsbergerstraﾃ歹,Germany,background,urban,470,471,11,6034,12131,14002,60,47.5,61,4,3,13,"Cropland/Natural vegetation mosaic: 38.5 %, Croplands: 33.5 %, Mixed forest: 20.5 %, Urban and built-up: 6.8 %",4.01295,3.75,0,4.309,0.978422619048,27.8259999361,62.8969625,62.63514375,62.8969625,62.63514375,48.9562625,48.9562625,42.2024425629,1.524426125,4.468303875,15.561309375,39.20384375,49.48733375,55.653671875,61.86883875,4493.53790156,4379.60804203,4160.66388242,4751.89262456,35.4626744354,20.1613967334,8,4.49353790156,38.299688390232,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,10.008293|48.397079
3409,UBA,DEBY079,Bad Reichenhall/Nonn,Germany,background,suburban,465,469,51,1741,1774,29153,25,16.54,62,4,3,5,"Mixed forest: 51.6 %, Cropland/Natural vegetation mosaic: 20.7 %, Evergreen Needleleaf forest: 12.5 %, Grasslands: 5.9 %, Urban and built-up: 5.7 %, Croplands: 1.4 %",1.66284,2.64,1,0.061,0.997939560439,30.7428429688,60.704,60.665390625,60.704,60.665390625,48.588046875,48.588046875,42.0430330934,9.88724325,13.704185,20.87665,39.48330625,48.8035175,54.616728125,60.04511625,4335.47247907,4283.81925024,3685.00883761,4157.46037762,36.9137572332,24.5855098816,8,4.33547247907,39.866857811856,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,12.858856|47.723186
3410,UBA,DEBY113,Erlangen/Kraepelinstraﾃ歹,Germany,background,suburban,284,290,23,15885,18211,36792,56,45.13,63,4,3,13,"Mixed forest: 32.4 %, Cropland/Natural vegetation mosaic: 28.4 %, Urban and built-up: 18.7 %, Croplands: 17.1 %, Evergreen Needleleaf forest: 3.0 %",11.4979,4.55,0,4.12,0.995764652015,30.4405562195,66.4399192708,66.2974078125,66.4399192708,66.2974078125,52.8238015625,52.8182375,46.5332221341,2.655616625,6.21434175,17.156040625,42.657809375,53.0630725,58.652365625,65.15768725,6614.44735589,6456.96496549,6101.36941824,6640.6472778,40.3824883099,20.468172541,8,6.61444735589,43.613087374692,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,10.963528|49.605914
3412,UBA,DEBY020,Hof/LfU,Germany,background,suburban,518,520,34,10735,10735,11323,58,35.86,59,4,3,13,"Cropland/Natural vegetation mosaic: 46.9 %, Mixed forest: 27.1 %, Croplands: 11.0 %, Evergreen Needleleaf forest: 9.1 %, Urban and built-up: 5.1 %",3.71384,2.95,0,0.626,0.973672161172,31.3011048336,60.3541109375,60.10654375,60.3541109375,60.10654375,50.0016703125,49.940309375,43.5642181267,3.683003375,9.5624675,21.488065625,41.470496875,50.30861,55.156356875,59.827327,4883.95383392,4764.51562207,3995.37910413,4663.44173241,38.8054475103,23.7936823846,8,4.88395383392,41.909883311124,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,11.904312|50.316103
3413,UBA,DEBY032,Kulmbach/Konrad-Adenauer-Straﾃ歹,Germany,background,urban,303,303,30,1596,1598,15344,41,23.01,58,4,3,14,"Cropland/Natural vegetation mosaic: 47.1 %, Mixed forest: 36.6 %, Croplands: 7.3 %, Evergreen Needleleaf forest: 4.9 %, Urban and built-up: 3.5 %",2.2399,3.36,1,1.807,0.995879120879,28.7428721492,60.9175,60.9175,60.9175,60.9175,49.4070625,49.4070625,42.5767783518,3.475911625,6.73215425,16.6295625,40.07961875,49.4872125,54.46212625,59.015878,4323.30439825,4179.92926567,3540.31125159,4112.35552978,36.7934802071,20.6609196702,4,4.32330439825,39.736958623668,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,11.442591|50.103135
3414,UBA,DEBY013,Mehring/Sportplatz,Germany,background,rural,415,412,32,2786,2786,2790,24,31.43,60,4,3,14,"Cropland/Natural vegetation mosaic: 45.6 %, Croplands: 24.4 %, Mixed forest: 20.1 %, Urban and built-up: 5.3 %, Evergreen Needleleaf forest: 3.7 %",1.37329,2.99,0,1.601,0.993761446886,31.0370521649,63.1242453125,63.100121875,63.1242453125,63.100121875,51.5726953125,51.5726953125,44.9217720703,5.0613811875,9.601009375,20.25645,41.466721875,51.5889125,56.86725375,62.24374425,5638.53629959,5517.00700043,4964.88381494,5494.22594372,39.3829373071,22.7068438206,8,5.63853629959,42.533572291668,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,12.781387|48.182835
3415,UBA,DEBY047,Naila/Selbitzer Berg,Germany,background,rural,534,537,14,1580,1581,10735,23,16.96,59,4,3,5,"Cropland/Natural vegetation mosaic: 39.7 %, Mixed forest: 35.7 %, Evergreen Needleleaf forest: 10.6 %, Croplands: 9.8 %, Urban and built-up: 3.4 %",3.14596,2.95,1,0.287,0.994448260073,30.8303216108,60.179034375,60.052315625,60.179034375,60.052315625,49.7830765625,49.7023296875,43.5644800767,4.4802236875,8.9070985,20.321903125,41.303828125,50.27424,54.673844375,59.35861125,4848.23140733,4731.82506893,3968.4366629,4539.23425354,39.196944903,22.4225486168,8,4.84823140733,42.33270049524,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,11.721605|50.323245
3416,UBA,DEBY049,Neustadt a.d. Donau/Eining,Germany,background,rural,359,365,20,1574,1575,11754,9,11.57,61,4,3,12,"Croplands: 36.2 %, Mixed forest: 29.4 %, Cropland/Natural vegetation mosaic: 26.9 %, Urban and built-up: 3.9 %, Evergreen Needleleaf forest: 3.3 %",7.67338,3.8,1,4.793,0.982028388278,32.0949883753,65.09450625,65.0255078125,65.09450625,65.0255078125,52.3359598958,52.265509375,45.9223184437,7.7904760625,12.214915,20.795040625,42.475625,52.626975,57.250153125,63.31783025,6165.67061949,5972.40437737,5499.57783715,6130.01788575,40.3831094248,23.8503627606,8,6.16567061949,43.613758178784,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,11.777818|48.853211
3417,UBA,DEBY031,Kempten (Allgﾃ､u)/Westendstraﾃ歹,Germany,background,suburban,678,680,34,13612,13612,13612,57,38.05,58,4,3,13,"Cropland/Natural vegetation mosaic: 43.8 %, Mixed forest: 30.1 %, Grasslands: 13.4 %, Croplands: 8.6 %, Urban and built-up: 2.2 %, Evergreen Needleleaf forest: 1.4 %",3.30465,2.3,0,0.763,0.989411630037,33.0879122711,63.7026296875,63.7026296875,63.7026296875,63.7026296875,52.632946875,52.632946875,45.680372546,8.2621505625,12.8625475,22.391334375,43.6612875,52.68799625,58.032258125,62.8691025,6252.30767887,6127.86344265,5480.68360891,6356.758716,40.3841876504,25.7883940754,8,6.25230767887,43.614922662432,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,10.306561|47.72514
3418,UBA,DEBY062,Regen/Bodenmaiser Straﾃ歹,Germany,background,suburban,545,543,25,1168,1169,1954,30,15.44,54,4,3,14,"Mixed forest: 53.3 %, Cropland/Natural vegetation mosaic: 25.8 %, Evergreen Needleleaf forest: 14.7 %, Croplands: 4.0 %, Urban and built-up: 1.7 %",0.689453,2.23,1,0.539,0.996108058608,28.9436803332,61.3294140625,61.2519578125,61.3294140625,61.2519578125,51.112346875,51.112346875,44.3700604051,4.041622625,7.009558875,14.88448125,41.7001125,51.402,55.8885375,60.43677575,5572.13828856,5424.46841708,4538.51342944,4984.74949604,39.1170432193,18.7528000277,8,5.57213828856,42.246406676844,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,13.128932|48.9724
3419,UBA,DEBY099,Augsburg/LfU,Germany,background,suburban,495,497,16,23922,24372,24372,58,47.39,62,4,3,5,"Croplands: 35.4 %, Cropland/Natural vegetation mosaic: 31.6 %, Mixed forest: 25.6 %, Urban and built-up: 7.1 %",6.17153,4.1,0,6.056,0.997252747253,31.5731727878,64.3001359375,64.2741328125,64.3001359375,64.2741328125,52.3872171875,52.3086640625,45.6410405015,4.62657025,9.783048625,20.133640625,42.7363625,52.40052375,57.463896875,63.2436235,6078.14932823,5897.99434968,5324.30909785,6033.29200083,40.075323538,23.0445674622,8,6.07814932823,43.28134942104,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,10.903051|48.326013
3420,UBA,DEBY063,Regensburg/Rathaus,Germany,traffic,urban,335,340,9,21644,21644,21644,62,52.97,62,4,3,13,"Mixed forest: 35.2 %, Croplands: 30.7 %, Cropland/Natural vegetation mosaic: 24.4 %, Urban and built-up: 7.0 %, Evergreen Needleleaf forest: 2.4 %",4.67018,3.7,0,4.86,0.986378205128,24.0915922188,54.734940625,54.734940625,54.734940625,54.734940625,42.90066875,42.90066875,36.2487754645,2.82621025,5.6647005,13.05729375,33.59464375,43.4308625,49.200975,55.300639,2455.54117983,2417.39216275,2102.83896074,2397.90619449,30.609835432,17.5363719906,4,2.45554117983,33.05862226656,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,12.101855|49.019013
3421,UBA,DEBY068,Schweinfurt/Obertor,Germany,background,urban,231,232,22,13082,16225,16225,60,43.6,60,4,4,13,"Croplands: 55.2 %, Mixed forest: 20.7 %, Cropland/Natural vegetation mosaic: 18.1 %, Urban and built-up: 5.5 %",3.32169,3.86,0,4.028,0.998798076923,29.2134524905,60.6658234375,60.6275265625,60.6658234375,60.6275265625,47.783640625,47.783640625,41.2472292448,5.5178220625,9.782448125,18.59358125,39.200253125,48.28492,53.267444375,58.864043,3886.16172292,3798.67432032,3315.07479714,3934.51015881,35.7185290494,22.6961493096,8,3.88616172292,38.576011373352,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,10.232076|50.048397
3422,UBA,DEBY072,Tiefenbach/Altenschneeberg,Germany,background,rural,755,756,193,1218,1378,4232,6,4.22,47,4,3,5,"Mixed forest: 47.3 %, Cropland/Natural vegetation mosaic: 29.0 %, Croplands: 13.6 %, Evergreen Needleleaf forest: 8.5 %, Urban and built-up: 1.1 %",0.539903,2.73,1,1.666,0.985462454212,39.8247374823,63.2257875,63.16885,62.99788125,62.525225,53.51078125,53.1844661458,45.6758417642,22.016154375,25.7421525,31.7566875,47.783059375,54.498095,58.456170625,62.6026985,5796.9062437,6004.321049,4707.94998284,8072.91960751,41.3856495819,38.234357899,8,5.7969062437,44.696501548452,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,12.548869|49.438464
3423,UBA,DEBY002,Arzberg/Egerstraﾃ歹,Germany,background,suburban,480,487,37,1750,1750,4861,17,10.54,56,4,3,14,"Cropland/Natural vegetation mosaic: 34.0 %, Mixed forest: 30.7 %, Evergreen Needleleaf forest: 19.4 %, Croplands: 12.1 %, Urban and built-up: 3.1 %",1.41084,2.87,1,1.174,0.994734432234,28.4759566529,57.8130640625,57.535028125,57.8130640625,57.535028125,47.948734375,47.931425,42.5291725916,3.5036370625,6.585416125,16.393196875,39.86409375,48.47855,52.744566875,56.933679,3993.80660096,3895.9362741,3163.40954189,3551.04212699,37.534076017,19.3773615849,8,3.99380660096,40.53680209836,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,12.18865|50.058195
3425,UBA,DEBY039,Mﾃｼnchen/Lothstraﾃ歹,Germany,background,urban,521,519,17,55411,55411,55456,63,62.64,63,4,3,13,"Mixed forest: 29.8 %, Urban and built-up: 29.2 %, Croplands: 22.2 %, Cropland/Natural vegetation mosaic: 15.8 %, Evergreen Needleleaf forest: 2.6 %",44.1478,4.82,3,0.154,0.983287545787,30.2508342224,62.940475,62.727290625,62.940475,62.727290625,49.6093296875,49.52678125,42.1887556941,5.9718049375,10.732904875,19.839928125,40.086196875,49.93490125,55.5462925,61.516986,4691.86920107,4562.98353432,4154.86368221,4814.24934901,36.3063900943,24.185687831,8,4.69186920107,39.210901301844,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,11.554669|48.154534
3426,UBA,DEBY075,Weiden i.d.OPf./Nikolaistraﾃ歹,Germany,background,urban,400,400,7,8118,8118,8118,54,31.04,55,4,3,13,"Mixed forest: 40.6 %, Cropland/Natural vegetation mosaic: 28.8 %, Evergreen Needleleaf forest: 17.0 %, Croplands: 9.8 %, Urban and built-up: 3.3 %",2.41809,3.06,0,2.018,0.997081043956,28.0866108028,59.1442421875,59.0866796875,59.06200625,59.00444375,48.2771671875,48.2235203125,41.5535158574,2.5590500625,5.9985585,16.279421875,39.356178125,48.4215475,52.90386875,57.763953,3822.85358306,3724.89172045,3108.95064807,3643.14022277,36.0705155448,20.0765131381,8,3.82285358306,38.956156788384,Europe,Germany,Europe,Europe,Western Europe,Sovereign country,357430.341206566,80982500,81.090243902439,43560.6192440775,12.159361|49.67895
